价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
2160,14,46775-A,5室2卫,4/4层,大兴区,西红门,九龙家园南区,地铁：距4号线大兴线西红门站1600米
2130,15,46775-E,5室2卫,4/4层,大兴区,西红门,九龙家园南区,地铁：距4号线大兴线西红门站1600米
3030,11,11387-C,3室1卫,6/6层,朝阳区,和平西桥,胜古南里,地铁：距5号线和平西桥站450米
1660,11,12028-A,3室1卫,19/25层,通州区,土桥,金隅通和园,地铁：距八通线土桥站1550米
2670,8,141810-C,3室1卫,5/6层,朝阳区,金台夕照,呼家楼新街大院,地铁：距10号线金台夕照站600米
2550,11,1441-B,3室1卫,4/18层,朝阳区,成寿寺,金第润苑,地铁：距10号线成寿寺站600米
1630,10,219-B,3室1卫,6/6层,通州区,九棵树,葛布店南里,地铁：距八通线九棵树站300米
2020,11,46775-C,5室2卫,4/4层,大兴区,西红门,九龙家园南区,地铁：距4号线大兴线西红门站1600米
2840,21,48868-C,3室1卫,3/16层,石景山区,古城,古城南里,地铁：距1号线古城站100米
2820,9,141810-B,3室1卫,5/6层,朝阳区,金台夕照,呼家楼新街大院,地铁：距10号线金台夕照站600米
3750,52,149131-A,1室1卫,5/6层,通州区,梨园,葛布店东里,地铁：距八通线梨园站700米
,,,,,,,,
3420,9,20923-A,2室1卫,7/10层,西城区,长椿街,宣武门西大街小区,地铁：距2号线长椿街站150米
1960,7,123565-C,3室1卫,1/6层,石景山区,八角游乐园,老山西里,地铁：距1号线八角游乐园站500米
,,,,,,,,
2080,14,16266-D,6室2卫,6/6层,丰台区,新宫,德鑫嘉园一期,"地铁：距4号线大兴线,19号线新宫站750米"
5950,58,26495-A,1室1卫,8/17层,西城区,达官营,小马厂东里,"地铁：距7号线,16号线达官营站900米"
1750,11,14304-A,3室1卫,4/20层,通州区,北运河东,荔景园新区,地铁：距6号线北运河东站1050米
,,,,,,,,
6860,45,140092-A,1室1卫,2/14层,朝阳区,团结湖,农展南里,"地铁：距3号线,10号线团结湖站250米"
2460,12,147639-C,3室1卫,14/24层,丰台区,科怡路,南极星,地铁：距9号线科怡路站650米
,,,,,,,,
2270,12,49426-C,3室1卫,3/6层,石景山区,古城,八角南路,地铁：距1号线古城站350米
,,,,,,,,
2810,13,40858-C,3室1卫,19/29层,朝阳区,青年路,金隅泰和园,地铁：距6号线青年路站1250米
,,,,,,,,
2630,14,77080-A,3室1卫,14/18层,石景山区,西黄村,雍景四季,"地铁：距1号线,6号线苹果园站2350米"
2640,9,7821-B,4室1卫,19/22层,海淀区,西小口,莱圳家园,地铁：距8号线西小口站650米
5460,71,10837-A,2室1卫,6/6层,丰台区,大红门,建欣苑四里,"地铁：距8号线南段,10号线大红门站550米"
2270,9,26234-C,3室1卫,4/29层,朝阳区,北岗子,恒大华府,"地铁：距12号线,平谷线北岗子站700米"
2380,11,29860-C,3室1卫,14/19层,石景山区,八角游乐园,八角中里,地铁：距1号线八角游乐园站900米
2480,17,34093-A,4室1卫,1/9层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
4790,57,45468-A,1室1卫,21/28层,朝阳区,东坝中街,首开畅颐园,地铁：距14号线东段将台站3500米
4040,21,7031-B,2室1卫,4/5层,朝阳区,金台夕照,呼家楼西里,地铁：距10号线金台夕照站550米
2110,10,7300-A,4室1卫,6/6层,丰台区,木樨园,东木樨园小区,地铁：距8号线南段木樨园站550米
2210,11,7828-C,3室1卫,2/20层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米
,,,,,,,,
,,,,,,,,
3850,19,124748-C,3室1卫,6/6层,东城区,雍和宫,和平里东街9号院,"地铁：距2号线,5号线雍和宫站800米"
2950,15,14758-C,4室1卫,1/21层,朝阳区,金台路,甜水园北里,"地铁：距6号线,14号线东段金台路站650米"
,,,,,,,,
2370,7,50811-D,4室1卫,14/28层,海淀区,育新,龙旗广场,地铁：距8号线育新站700米
2400,14,70879-B,3室1卫,4/11层,朝阳区,孙河,康营小区17区,地铁：距15号线孙河站1450米
1630,11,77708-D,4室1卫,1/25层,门头沟区,桥户营,惠康嘉园二区,地铁：距S1线桥户营站850米
3070,10,15872-A,2室1卫,4/6层,朝阳区,红庙,延静里中街,"地铁：距6号线,14号线东段金台路站800米"
2210,12,46827-A,4室1卫,5/7层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米"
2770,8,7037-A,4室1卫,9/20层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
1420,11,47826-A,6室2卫,5/7层,通州区,通运门,新潮嘉园二期,地铁：距6号线通运门站4150米
2890,19,58726-A,2室1卫,3/6层,石景山区,八宝山,永乐西区,地铁：距1号线八宝山站1000米
,,,,,,,,
2530,13,136162-B,2室1卫,4/5层,朝阳区,双桥,东柳西里,地铁：距八通线双桥站900米
6480,49,145884-A,1室1卫,10/22层,朝阳区,将台,晶都国际,地铁：距14号线东段将台站550米
2750,8,35189-B,3室1卫,22/29层,海淀区,莲花桥,盛今佳园,地铁：距10号线莲花桥站400米
1910,9,38136-C,4室1卫,1/6层,大兴区,旧宫,清逸西园,地铁：距亦庄线旧宫站1550米
3790,21,47402-C,4室1卫,13/13层,朝阳区,北苑,北苑家园清友园,地铁：距13号线北苑站550米
,,,,,,,,
2260,9,11993-A,3室1卫,11/11层,朝阳区,黄渠,苹果派,地铁：距6号线黄渠站650米
2200,9,1541-B,3室1卫,7/22层,朝阳区,褡裢坡,定福庄北里1号院,地铁：距6号线褡裢坡站550米
,,,,,,,,
2490,17,2911-F,6室2卫,6/6层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米"
2310,12,5137-C,3室1卫,1/6层,丰台区,大红门,苗圃东里,"地铁：距8号线南段,10号线大红门站250米"
1600,11,58638-C,3室1卫,2/6层,顺义区,顺义,龙府花园,地铁：距15号线顺义站1400米
1960,8,118949-A,2室1卫,4/6层,通州区,通州北苑,杨庄路63号院,地铁：距八通线通州北苑站500米
3610,20,119320-A,2室1卫,4/7层,朝阳区,金台路,道家园,"地铁：距6号线,14号线东段金台路站700米"
,,,,,,,,
3090,19,122562-B,2室1卫,4/18层,西城区,达官营,小红庙南里,"地铁：距7号线,16号线达官营站1150米"
2410,10,135370-B,3室1卫,8/13层,朝阳区,褡裢坡,福盈家园1号院,地铁：距6号线褡裢坡站350米
2530,10,143157-A,4室1卫,13/15层,朝阳区,立水桥,立城苑,"地铁：距13号线,5号线立水桥站300米"
3360,13,254-C,4室2卫,1/26层,朝阳区,三元桥,国际港,"地铁：距10号线,12号线,机场线三元桥站300米"
3300,19,46727-B,3室1卫,15/20层,丰台区,马家堡,未来明珠,地铁：距4号线大兴线马家堡站100米
2530,14,8085-D,4室1卫,1/17层,朝阳区,立水桥南,溪城家园一号院,地铁：距5号线立水桥南站1100米
2790,8,10033-C,3室1卫,3/5层,朝阳区,亮马桥,新源街,地铁：距10号线亮马桥站850米
2330,12,135841-C,3室1卫,1/6层,丰台区,海户屯,祥瑞苑,地铁：距8号线南段海户屯站650米
2740,13,14559-A,3室1卫,24/25层,朝阳区,北苑,北苑家园清友园,地铁：距13号线北苑站550米
,,,,,,,,
3370,14,45-B,3室1卫,1/6层,东城区,北新桥,交道口北二条35号院,地铁：距5号线北新桥站500米
2740,12,1102-C,3室1卫,17/24层,朝阳区,成寿寺,金第润苑,地铁：距10号线成寿寺站600米
1900,17,47940-A,4室1卫,3/6层,通州区,梨园,云景西里,地铁：距八通线梨园站750米
2490,14,6135-A,4室1卫,2/6层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米"
2970,12,78625-C,4室1卫,24/28层,朝阳区,将台,电子城小区,地铁：距14号线东段将台站1150米
2450,14,7239-D,5室1卫,4/16层,昌平区,龙泽,国仕汇,地铁：距13号线龙泽站1150米
2350,11,7538-F,6室1卫,5/6层,昌平区,霍营,龙跃苑三区,"地铁：距8号线,13号线霍营站800米"
2260,8,81701-B,3室1卫,8/24层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
,,,,,,,,
2450,14,14060-B,2室1卫,2/8层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
,,,,,,,,
3460,15,254-B,4室2卫,1/26层,朝阳区,三元桥,国际港,"地铁：距10号线,12号线,机场线三元桥站300米"
2780,14,140150-B,3室1卫,3/6层,海淀区,农大南路,紫成嘉园,地铁：距16号线农大南路站1350米
2990,10,142844-C,3室1卫,13/15层,海淀区,海淀五路居,定慧福里,地铁：距6号线海淀五路居站250米
1640,12,37370-B,4室1卫,5/6层,通州区,土桥,小街之春,地铁：距八通线土桥站550米
2860,9,438-A,3室1卫,17/22层,朝阳区,惠新西街北口,安慧东里,地铁：距5号线惠新西街北口站550米
2060,8,4701-A,4室1卫,16/17层,朝阳区,黄渠,汇鸿家园,地铁：距6号线黄渠站900米
2460,10,48975-B,2室1卫,2/4层,东城区,永定门外,永定门东街西里,"地铁：距8号线南段,14号线东段永定门外站750米"
2240,12,50464-A,3室1卫,3/18层,朝阳区,小红门,鸿博家园一期A区,地铁：距亦庄线小红门站900米
2970,10,9372-B,4室1卫,3/14层,朝阳区,芍药居,芍药居北里,"地铁：距10号线,13号线芍药居站1050米"
2900,21,135010-A,2室1卫,5/6层,朝阳区,传媒大学,花园闸北里,地铁：距八通线传媒大学站600米
,,,,,,,,
1970,14,146895-A,3室1卫,2/6层,大兴区,枣园,滨河西里,地铁：距4号线大兴线枣园站650米
8420,86,151908-A,2室1卫,6/33层,朝阳区,十里堡,海华堂,地铁：距6号线十里堡站450米
3340,17,168-B,3室1卫,1/6层,朝阳区,三元桥,曙光西里,"地铁：距10号线,12号线,机场线三元桥站700米"
2550,12,17527-D,5室1卫,8/22层,丰台区,角门东,金胜嘉谊家园,地铁：距10号线角门东站700米
2200,8,16203-C,3室1卫,4/6层,丰台区,石榴庄,康泽园,地铁：距10号线石榴庄站600米
,,,,,,,,
,,,,,,,,
,,,,,,,,
3860,19,35378-A,2室1卫,12/18层,朝阳区,太阳宫,西坝河东里,"地铁：距10号线,17号线太阳宫站700米"
,,,,,,,,
2440,17,48336-A,3室1卫,4/6层,石景山区,杨庄,西井特钢楼,"地铁：距1号线,6号线苹果园站1550米"
1570,16,64440-B,3室1卫,5/6层,房山区,良乡大学城西,鸿顺园西区,地铁：距房山线良乡大学城西站350米
,,,,,,,,
4460,25,254-D,4室2卫,1/26层,朝阳区,三元桥,国际港,"地铁：距10号线,12号线,机场线三元桥站300米"
3280,14,26508-A,4室1卫,5/8层,海淀区,火器营,和泓四季,地铁：距10号线火器营站1750米
1500,8,37004-A,4室1卫,6/29层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
2120,9,38746-B,3室1卫,1/6层,朝阳区,双桥,三间房南里4号院,地铁：距八通线双桥站750米
2360,9,7912-A,3室1卫,1/6层,昌平区,霍营,华龙苑南里,"地铁：距8号线,13号线霍营站550米"
,,,,,,,,
3240,8,129772-B,2室1卫,1/6层,朝阳区,惠新西街南口,小关东里8号院,"地铁：距5号线,10号线惠新西街南口站400米"
,,,,,,,,
2020,15,34600-A,3室1卫,8/28层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米
1890,9,56176-B,4室1卫,4/6层,顺义区,国展,天竺花园,地铁：距15号线国展站1300米
5220,75,138399-A,2室2卫,12/12层,通州区,果园,怡乐园二区,地铁：距八通线果园站1100米
,,,,,,,,
,,,,,,,,
2100,12,143616-A,3室1卫,2/6层,通州区,通州北苑,旅游新村,地铁：距八通线通州北苑站400米
,,,,,,,,
3300,23,47503-A,4室1卫,6/11层,朝阳区,孙河,康营小区7区,地铁：距15号线孙河站750米
2510,10,8538-C,3室1卫,1/6层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
2270,12,144919-B,2室1卫,5/6层,大兴区,亦庄桥,天宝家园,地铁：距亦庄线亦庄桥站1550米
2000,17,41623-A,2室1卫,3/4层,通州区,梨园,葛布店东里,地铁：距八通线梨园站700米
1560,12,58985-B,3室1卫,6/6层,通州区,通州北关,王家场,地铁：距6号线通州北关站2000米
2510,10,68763-B,3室1卫,11/21层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米
3220,11,7972-B,5室1卫,17/26层,朝阳区,望京东,宝星园,地铁：距15号线望京东站550米
3030,15,147027-A,3室1卫,20/22层,东城区,陶然桥,永铁苑,地铁：距14号线东段陶然桥站500米
2590,14,18015-B,3室1卫,4/6层,朝阳区,黄渠,常营民族家园三期,地铁：距6号线黄渠站200米
2540,14,32030-C,3室1卫,26/28层,朝阳区,东坝中街,首开畅颐园,地铁：距14号线东段将台站3500米
,,,,,,,,
3250,9,49216-B,2室1卫,3/6层,海淀区,西钓鱼台,中塔园,地铁：距10号线西钓鱼台站750米
2880,16,128604-C,3室1卫,27/28层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
1700,7,48520-C,3室1卫,2/6层,大兴区,大兴新城,新安里,地铁：距4号线大兴线清源路站1850米
2590,15,80111-C,4室1卫,2/4层,海淀区,廖公庄,碧桐园,地铁：距6号线廖公庄站300米
2570,13,8254-A,4室1卫,4/6层,东城区,永定门外,西革新里,"地铁：距8号线南段,14号线东段永定门外站500米"
1390,8,9855-D,4室1卫,15/27层,通州区,通州北关,K2清水湾,地铁：距6号线通州北关站1950米
,,,,,,,,
1980,8,146012-A,3室1卫,7/15层,石景山区,杨庄,苹果园小区一区,"地铁：距1号线,6号线苹果园站1300米"
2950,14,146010-A,3室2卫,3/6层,海淀区,廖公庄,西山国际城,地铁：距6号线廖公庄站550米
,,,,,,,,
2520,12,2384-D,5室2卫,15/26层,朝阳区,黄渠,柏林爱乐二期,地铁：距6号线黄渠站850米
1970,12,306-A,4室2卫,8/17层,通州区,九棵树,蓝山国际公寓,地铁：距八通线九棵树站500米
3480,24,31390-C,3室1卫,5/7层,西城区,陶然亭,双柳树头条甲1号院,地铁：距4号线大兴线陶然亭站750米
2060,13,46645-D,4室1卫,2/4层,朝阳区,小红门,恋日绿岛,地铁：距亦庄线小红门站1600米
3290,11,74434-A,2室1卫,3/6层,朝阳区,望京南,大山子北里,地铁：距14号线东段望京南站550米
1580,12,117417-A,3室1卫,5/12层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
2600,12,141332-A,4室1卫,4/6层,丰台区,角门东,怡然家园5号院,地铁：距10号线角门东站400米
,,,,,,,,
2340,13,140733-C,3室1卫,13/18层,朝阳区,孙河,康营小区23区,地铁：距15号线孙河站1300米
2530,9,25237-C,4室1卫,11/29层,朝阳区,十里堡,晨光家园,地铁：距6号线十里堡站550米
2050,14,306-B,4室2卫,8/17层,通州区,九棵树,蓝山国际公寓,地铁：距八通线九棵树站500米
2430,17,8707-A,3室1卫,4/6层,朝阳区,黄渠,常营民族家园B区,地铁：距6号线黄渠站800米
3380,19,8710-E,5室1卫,22/26层,朝阳区,欢乐谷景区,北京华侨城1号院,地铁：距7号线欢乐谷景区站350米
3070,20,144410-A,3室1卫,18/24层,朝阳区,十里堡,朝阳嘉园,地铁：距6号线十里堡站700米
2640,12,145642-B,2室1卫,18/21层,朝阳区,小红门,鸿博家园一期A区,地铁：距亦庄线小红门站900米
,,,,,,,,
3150,9,24710-D,4室1卫,14/18层,海淀区,六道口,学知园,地铁：距15号线六道口站1250米
2610,10,8763-C,4室1卫,8/23层,丰台区,角门西,明日嘉园,"地铁：距10号线,4号线大兴线角门西站450米"
,,,,,,,,
2960,18,130318-A,2室1卫,7/21层,丰台区,石榴庄,裕隆园,地铁：距10号线石榴庄站500米
3570,14,32007-B,3室1卫,9/24层,海淀区,六道口,双清路2号院,地铁：距15号线六道口站1800米
3450,15,129528-A,2室1卫,4/16层,朝阳区,金台路,红庙北里,"地铁：距6号线,14号线东段金台路站450米"
,,,,,,,,
2690,25,58335-C,4室1卫,6/11层,通州区,果园,京洲园,地铁：距八通线果园站1700米
2600,23,6525-D,5室2卫,5/6层,通州区,物资学院路,西富河园,地铁：距6号线物资学院路站100米
2070,9,8280-C,3室1卫,1/11层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
2130,11,10868-B,3室1卫,8/20层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2520,13,144634-B,2室1卫,2/6层,石景山区,古城,八角北路,地铁：距1号线古城站1000米
2670,12,14114-B,4室1卫,3/6层,朝阳区,北苑路北,北苑路2号院,地铁：距5号线北苑路北站600米
3240,10,23881-D,4室1卫,6/25层,朝阳区,呼家楼,向军南里,"地铁：距6号线,10号线呼家楼站250米"
2180,9,26469-C,3室1卫,2/6层,朝阳区,褡裢坡,福怡苑,地铁：距6号线褡裢坡站950米
1970,9,7161-C,4室1卫,5/6层,朝阳区,传媒大学,定福庄西街,地铁：距八通线传媒大学站350米
2530,20,80092-A,4室1卫,8/15层,通州区,土桥,金隅七零九零,地铁：距八通线土桥站1750米
2210,11,140256-B,2室1卫,11/18层,通州区,九棵树,东总屯,地铁：距八通线九棵树站450米
2670,13,1975-A,3室1卫,5/18层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米
2710,12,19255-D,4室1卫,6/6层,海淀区,育新,育新花园,地铁：距8号线育新站400米
1520,9,26045-B,4室1卫,9/20层,门头沟区,小园,保利首开四季怡园,地铁：距S1线小园站950米
3590,53,66325-A,1室1卫,13/18层,顺义区,石门,怡馨家园,地铁：距15号线石门站1250米
1600,8,68067-F,6室2卫,22/27层,大兴区,天宫院,保利春天里一区,地铁：距4号线大兴线天宫院站250米
3450,9,147979-A,2室1卫,5/7层,朝阳区,林萃桥,畅清园小区,地铁：距8号线林萃桥站850米
3820,16,68508-B,2室1卫,4/6层,朝阳区,惠新西街北口,惠新北里2号院,地铁：距5号线惠新西街北口站700米
2210,10,9035-B,3室1卫,4/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2240,11,80125-A,3室1卫,3/6层,石景山区,八角游乐园,建西苑南里,地铁：距1号线八角游乐园站1250米
3020,13,10119-C,3室1卫,6/10层,海淀区,上地,清上园,地铁：距13号线上地站1050米
2970,8,140357-A,3室1卫,5/6层,海淀区,慈寿寺,八里庄北里,"地铁：距6号线,10号线慈寿寺站450米"
,,,,,,,,
2690,16,11403-C,4室1卫,4/23层,昌平区,天通苑,天通苑北一区,地铁：距5号线天通苑站350米
2310,10,1724-A,3室1卫,2/18层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米"
2670,8,25827-A,4室1卫,25/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
,,,,,,,,
2350,11,76909-C,4室1卫,3/6层,昌平区,平西府,龙锦苑一区,地铁：距8号线平西府站700米
1870,8,81148-D,4室1卫,5/6层,丰台区,四环路,银地家园,地铁：距房山线四环路站1450米
,,,,,,,,
,,,,,,,,
2530,16,11021-A,4室1卫,6/6层,通州区,土桥,迎喜家园,地铁：距八通线土桥站400米
2830,20,141824-A,2室1卫,1/6层,石景山区,八角游乐园,依翠园,地铁：距1号线八角游乐园站750米
