price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
53832.41,90.0,19.454332,-99.200287,Miguel Hidalgo
197574.31,152.0,19.367609,-99.15581,Benito Juárez
67965.56,64.0,19.383446,-99.137643,Benito Juárez
110667.85,150.0,19.48527,-99.200287,Azcapotzalco
328707.45,,19.30282,-99.164293,Coyoacán
54267.07,45.0,19.332495,-99.168057,Coyoacán
36353.67,,19.370294162,-99.0079709888,Iztapalapa
79029.72,80.0,19.370046,-99.146155,Benito Juárez
41268.26,40.0,19.482024,-99.112712,Gustavo A. Madero
83876.88,100.0,19.519303,-99.136218,Gustavo A. Madero
175551.36,74.0,19.39912,-99.141464,Benito Juárez
71143.62,66.0,19.371843,-99.200287,Álvaro Obregón
68562.95,380.0,19.384808,-99.137496,Benito Juárez
52686.48,65.0,19.48778,-99.110583,Gustavo A. Madero
33200.35,65.0,19.4753714,-99.1048072,Gustavo A. Madero
42159.18,59.0,19.455909878,-99.2046815157,Miguel Hidalgo
41368.69,75.0,19.496491,-99.149702,Gustavo A. Madero
175231.5,413.0,19.427649,-99.176003,Miguel Hidalgo
121178.91,,19.38338,-99.1602642,Benito Juárez
130110.22,75.0,19.391834,-99.188695,Benito Juárez
33118.72,75.0,19.403155,-99.074139,Iztacalco
33502.21,70.0,19.399226,-99.134352,Iztacalco
177695.7,83.0,19.298168,-99.113106,Tlalpan
69809.59,62.0,19.413393,-99.131381,Cuauhtémoc
346677.06,160.0,19.275206,-99.218292,Tlalpan
43782.46,60.0,19.410079,-99.127004,Venustiano Carranza
165962.42,116.0,19.478469,-99.116014,Gustavo A. Madero
52453.03,70.0,19.443903,-99.171681,Miguel Hidalgo
27396.97,70.0,19.527845,-99.149811,Gustavo A. Madero
194939.99,60.0,19.440935,-99.188522,Miguel Hidalgo
108007.29,63.0,19.295734,-99.146996,Tlalpan
161361.15,140.0,,,Cuajimalpa de Morelos
129539.09,64.0,,,Cuajimalpa de Morelos
168596.74,110.0,19.340202,-99.257774,Álvaro Obregón
45257.68,68.0,19.452503,-99.120018,Venustiano Carranza
223970.65,83.0,19.3981280251,-99.1629248857,Benito Juárez
273442.85,92.0,19.410723,-99.182367,Cuauhtémoc
379342.68,145.0,19.405298,-99.164986,Cuauhtémoc
289775.66,135.0,19.376822,-99.174675,Benito Juárez
39514.86,56.0,19.450423,-99.201147,Miguel Hidalgo
346677.06,160.0,19.275206,-99.218292,Tlalpan
35801.89,70.0,19.414009,-99.142481,Cuauhtémoc
44709.81,75.0,19.460012,-99.153755,Cuauhtémoc
157005.72,99.0,19.394358,-99.177444,Benito Juárez
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
38092.32,111.0,,,Coyoacán
43677.09,50.0,19.410307,-99.065399,Iztacalco
39251.43,60.0,19.29707,-99.051074,Tláhuac
130552.89,90.0,19.433846,-99.1905,Miguel Hidalgo
79029.72,260.0,19.398477,-99.136487,Benito Juárez
147568.09,1016.0,19.335144,-99.199574,Álvaro Obregón
76097.32,90.0,19.422225,-99.167137,Cuauhtémoc
85668.22,66.0,19.333996,-99.2375,Álvaro Obregón
38812.39,70.0,19.464589,-99.183659,Azcapotzalco
189671.34,51.0,,,Miguel Hidalgo
68492.42,65.0,19.288229,-99.12374,Tlalpan
120125.18,120.0,19.367931,-99.170262,Benito Juárez
28520.98,70.0,19.446053,-99.120285,Venustiano Carranza
241040.66,135.0,19.3794059,-99.1591446,Benito Juárez
46105.28,70.0,19.52381,-99.151475,Gustavo A. Madero
61130.81,77.0,19.453457,-99.21764,Miguel Hidalgo
52686.48,68.0,19.453691,-99.180039,Miguel Hidalgo
80392.29,70.0,19.453909,-99.208595,Miguel Hidalgo
74368.79,47.0,19.446829,-99.159454,Cuauhtémoc
59008.86,10.0,,,Azcapotzalco
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
89904.21,47.0,19.383823,-99.254311,Cuajimalpa de Morelos
31787.49,60.0,19.441816,-99.092908,Venustiano Carranza
140361.53,62.0,19.394073,-99.153915,Benito Juárez
104810.75,60.0,19.443178,-99.20237,Miguel Hidalgo
191513.18,,19.5010872,-99.1230477,Gustavo A. Madero
75394.35,69.0,19.465454,-99.162665,Azcapotzalco
35133.45,50.0,19.369859,-99.135812,Iztapalapa
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
43308.28,65.0,19.365484,-99.196619,Coyoacán
152719.99,62.0,19.39365,-99.14769,Benito Juárez
123813.23,90.0,19.39365,-99.14769,Benito Juárez
46943.65,65.0,19.359901,-99.189606,Álvaro Obregón
59008.86,80.0,19.470359,-99.183001,Azcapotzalco
194986.21,60.0,19.440935,-99.188522,Miguel Hidalgo
62553.6,133.0,19.445032,-99.140207,Cuauhtémoc
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
99074.07,158.0,19.443545,-99.211823,Miguel Hidalgo
52159.61,42.0,19.469681,-99.086136,Gustavo A. Madero
45310.37,86.0,19.45178,-99.15709,Cuauhtémoc
34825.76,10.0,19.493185,-99.205755,Azcapotzalco
26349.48,0.0,19.371681,-99.115875,Iztapalapa
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
68228.99,85.0,19.35782,-99.149406,Benito Juárez
60589.45,65.0,19.346609,-99.072311,Iztapalapa
211624.0,290.0,19.385472,-99.256456,Cuajimalpa de Morelos
89567.02,113.0,19.427607,-99.160835,Cuauhtémoc
226551.88,,19.441792583,-99.2004080478,Miguel Hidalgo
232663.51,87.0,19.432657,-99.177444,Miguel Hidalgo
116437.12,90.0,19.391819,-99.188639,Benito Juárez
19762.11,62.0,19.336828,-99.135239,Coyoacán
54267.07,54.0,19.462355,-99.193313,Miguel Hidalgo
73778.56,62.0,19.46212,-99.143046,Cuauhtémoc
27758.13,44.0,,,Álvaro Obregón
44794.13,57.0,19.4823253,-99.185752,Azcapotzalco
96198.82,80.0,19.365865,-99.148341,Benito Juárez
79048.46,61.0,19.391903,-99.188954,Cuauhtémoc
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
42623.36,47.0,19.418648,-99.068105,Iztacalco
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
67454.69,70.0,19.4736729503,-99.0838479996,Gustavo A. Madero
56866.41,55.0,,,Iztacalco
36360.89,65.0,19.456002,-99.191888,Miguel Hidalgo
88513.29,64.0,19.348823,-99.125532,Coyoacán
47366.88,75.0,19.475745,-99.095737,Gustavo A. Madero
46251.72,66.0,19.453665,-99.122353,Venustiano Carranza
137027.0,65.0,19.39365,-99.14769,Benito Juárez
226631.95,74.0,19.375626,-99.15461,Benito Juárez
84318.36,71.0,19.3246591,-99.140855,Coyoacán
46943.65,50.0,19.359901,-99.189606,Álvaro Obregón
55239.14,80.0,19.306092,-99.113431,Coyoacán
163366.83,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
129608.75,95.0,19.392172,-99.154625,Benito Juárez
91498.82,110.0,19.420936,-99.168425,Cuauhtémoc
140653.57,95.0,19.402876,-99.147346,Benito Juárez
197574.31,85.0,19.436516,-99.173988,Miguel Hidalgo
46902.09,71.0,,,Tlalpan
64751.68,50.0,19.473415,-99.143539,Gustavo A. Madero
281872.68,127.0,19.400813,-99.157932,Benito Juárez
164065.71,100.0,19.39365,-99.14769,Benito Juárez
84298.37,56.0,19.4473207,-99.1745277,Miguel Hidalgo
53687.52,45.0,23.634501,-102.552788,Cuauhtémoc
70863.32,60.0,19.450551,-99.156352,Cuauhtémoc
59391.74,48.0,19.443178,-99.144234,Cuauhtémoc
69562.65,63.0,19.2903346,-99.1272957,Tlalpan
50257.22,75.0,19.440749,-99.141649,Cuauhtémoc
250504.06,144.0,,,Benito Juárez
98260.29,10.0,19.33809,-99.185959,Coyoacán
100104.31,67.0,19.257836,-99.167904,Tlalpan
24241.52,65.0,19.504985,-99.208557,Azcapotzalco
34517.83,50.0,19.291594,-99.052963,Tláhuac
44783.51,50.0,19.317698,-99.061256,Iztapalapa
24310.96,50.0,19.435768,-99.086264,Venustiano Carranza
197574.31,107.0,19.360551,-99.298392,Cuajimalpa de Morelos
115910.26,114.0,19.278097,-99.132365,Xochimilco
45310.37,,19.4964478838,-99.14795883,Gustavo A. Madero
78958.72,75.0,19.477827,-99.216217,Azcapotzalco
162206.93,50.0,19.349449,-99.147779,Coyoacán
35519.53,75.0,19.351371,-99.161529,Coyoacán
39887.51,70.0,19.38828,-99.195529,Álvaro Obregón
245050.24,122.0,19.314545,-99.140672,Coyoacán
71407.11,70.0,19.452245,-99.15589,Cuauhtémoc
98787.15,75.0,19.284672,-99.220367,Tlalpan
26876.47,48.0,19.3679029336,-99.0084283054,Iztapalapa
44049.06,55.0,19.421822,-99.144041,Cuauhtémoc
310850.25,150.0,19.272743,-99.17952,Tlalpan
36090.24,,19.3694540731,-99.0072441101,Iztapalapa
49525.29,51.0,19.415143,-99.14685,Cuauhtémoc
342462.14,140.0,19.3376152,-99.194904,Álvaro Obregón
175231.5,110.0,19.428324,-99.176337,Miguel Hidalgo
60589.45,80.0,19.402944,-99.199727,Miguel Hidalgo
255590.04,97.0,19.2464696,-99.1013498,Miguel Hidalgo
241936.33,64.0,19.409369,-99.171906,Cuauhtémoc
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
203369.82,89.0,19.436516,-99.173988,Miguel Hidalgo
44618.39,380.0,19.322171,-99.093858,Iztapalapa
26870.1,54.0,19.448311,-99.157021,Cuauhtémoc
106581.59,78.0,19.437316,-99.174282,Miguel Hidalgo
20341.8,52.0,19.329188,-99.07105,Iztapalapa
31611.89,50.0,19.501052,-99.093589,Gustavo A. Madero
124887.77,60.0,19.386545,-99.144006,Benito Juárez
21343.71,60.0,19.446313,-99.14006,Cuauhtémoc
147522.15,90.0,19.376541,-99.180214,Benito Juárez
86142.4,70.0,19.394073,-99.153915,Benito Juárez
52159.61,42.0,19.469681,-99.086136,Gustavo A. Madero
39883.66,85.0,19.373446,-99.139389,Benito Juárez
65858.1,60.0,19.400379,-99.131088,Iztacalco
337720.36,135.0,23.634501,-102.552788,Miguel Hidalgo
46574.85,45.0,,,Álvaro Obregón
97996.85,87.0,19.375311,-99.13952,Benito Juárez
263432.41,110.0,19.40899,-99.168508,Cuauhtémoc
48114.16,65.0,19.4566382427,-99.200373888,Miguel Hidalgo
106690.12,60.0,19.328833,-99.133163,Coyoacán
197574.31,107.0,19.352219,-99.157096,Coyoacán
83097.12,85.0,19.396705,-99.181902,Benito Juárez
105372.96,58.0,19.506042,-99.153915,Gustavo A. Madero
26349.48,52.0,,,Iztapalapa
326656.19,137.0,19.275206,-99.218292,Tlalpan
48734.99,380.0,19.436024,-99.15461,Cuauhtémoc
92833.58,90.0,23.634501,-102.552788,Benito Juárez
64488.25,57.0,19.366738,-99.14554,Benito Juárez
250425.54,88.0,19.3584465,-99.2719561,Cuajimalpa de Morelos
75815.85,85.0,19.355921,-99.180214,Álvaro Obregón
68492.42,75.0,19.329479,-99.070599,Iztapalapa
60603.82,0.0,19.2814228,-99.1418011,Tlalpan
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
270983.78,99.0,19.3867842,-99.1771664,Benito Juárez
168596.74,,19.4597257,-99.1076622,Gustavo A. Madero
285318.38,137.0,19.381729,-99.164986,Benito Juárez
310923.97,163.0,,,Benito Juárez
163064.66,65.0,19.446829,-99.159454,Cuauhtémoc
63750.64,64.0,19.3653,-99.148217,Benito Juárez
156444.61,52.0,19.405298,-99.164986,Cuauhtémoc
126447.56,120.0,19.30829,-99.218079,Tlalpan
36309.59,53.0,19.496491,-99.149702,Gustavo A. Madero
110114.75,80.0,19.387579,-99.170353,Benito Juárez
106581.59,78.0,19.434723,-99.175887,Miguel Hidalgo
61116.32,70.0,19.457182,-99.214865,Miguel Hidalgo
90578.6,59.0,19.443178,-99.144234,Cuauhtémoc
30018.12,50.0,19.302588,-99.048903,Tláhuac
45848.11,70.0,19.480501,-99.178139,Azcapotzalco
138724.79,70.0,19.3908165,-99.1466355,Benito Juárez
92201.34,60.0,19.39868,-99.132459,Benito Juárez
102914.24,60.0,,,Tlalpan
193932.23,70.0,19.4432497,-99.2028636,Miguel Hidalgo
8695.33,49.0,19.2837372171,-99.0549311042,Tláhuac
74621.65,80.0,19.35066,-99.122212,Coyoacán
48581.99,66.0,23.634501,-102.552788,Iztacalco
236891.6,47.0,19.409369,-99.171906,Cuauhtémoc
81196.95,86.0,19.351277,-99.221244,Álvaro Obregón
48191.69,60.0,19.383446,-99.137643,Benito Juárez
43729.78,54.0,19.375278,-99.205132,Álvaro Obregón
38039.64,80.0,19.52589,-99.151703,Gustavo A. Madero
332003.56,151.0,19.3309328,-99.2258874,La Magdalena Contreras
98810.58,75.0,19.2660749,-99.2284223,Tlalpan
32138.75,54.0,19.505199,-99.155991,Gustavo A. Madero
189716.32,150.0,19.2775156,-99.1645304,Tlalpan
90115.25,100.0,19.348706,-99.186108,Álvaro Obregón
78679.57,60.0,19.368364,-99.293257,Cuajimalpa de Morelos
62844.43,70.0,19.485465,-99.13018,Gustavo A. Madero
33719.34,,19.3141429,-99.0882132,Iztapalapa
177695.7,83.0,19.300302,-99.112552,Tlalpan
104319.23,85.0,19.44661,-99.160309,Cuauhtémoc
44167.29,49.0,19.357981,-99.080612,Iztapalapa
62907.66,60.0,23.634501,-102.552788,Benito Juárez
24421.23,50.0,19.410904,-99.144807,Cuauhtémoc
263432.41,154.0,19.389791,-99.164696,Benito Juárez
108270.72,60.0,19.375412,-99.144234,Benito Juárez
40051.22,70.0,19.370272,-99.149127,Benito Juárez
368805.38,106.0,19.438021,-99.188566,Miguel Hidalgo
122408.24,175.0,19.397686,-99.161395,Benito Juárez
53160.66,42.0,19.487401,-99.117299,Gustavo A. Madero
189671.34,,,,Álvaro Obregón
172440.85,110.0,19.386821,-99.164805,Benito Juárez
131716.2,164.0,19.391074,-99.165737,Benito Juárez
85021.0,450.0,19.349874,-99.12506,Coyoacán
26870.1,70.0,19.361468,-99.083751,Iztapalapa
151546.45,49.0,19.4028827625,-99.1687436511,Cuauhtémoc
68070.93,70.0,19.400731,-99.125466,Iztacalco
51770.26,110.0,19.357596,-99.107303,Iztapalapa
115278.02,113.0,19.431756,-99.161923,Cuauhtémoc
78521.47,55.0,19.457911,-99.144234,Cuauhtémoc
96732.66,71.0,19.3905096814,-99.1797745215,Benito Juárez
47348.86,43.0,19.443592,-99.121407,Venustiano Carranza
209741.93,108.0,19.390031,-99.174182,Benito Juárez
150830.86,78.0,19.364891,-99.148384,Benito Juárez
98787.15,75.0,19.284672,-99.220367,Tlalpan
33543.69,75.0,19.422817,-99.058911,Venustiano Carranza
226102.91,141.0,19.334242357,-99.240411222,Álvaro Obregón
19862.8,50.0,,,Iztapalapa
57375.58,66.0,19.448847,-99.17845,Miguel Hidalgo
62117.36,189.0,19.402991,-99.173922,Cuauhtémoc
35793.4,80.0,,,Benito Juárez
23714.54,58.0,,,Iztapalapa
51817.05,,19.4066179,-99.136137,Cuauhtémoc
69299.15,57.0,19.406622,-99.124168,Venustiano Carranza
55320.8,65.0,19.436561,-99.15195,Cuauhtémoc
48631.2,490.0,19.28008,-99.217066,Tlalpan
35107.0,71.0,19.2812307923,-99.1871774197,Tlalpan
163328.09,100.0,19.394358,-99.177444,Benito Juárez
75394.35,60.0,19.46646,-99.16088,Azcapotzalco
210247.84,107.0,19.3765891,-99.1531067,Benito Juárez
34254.33,58.0,,,Gustavo A. Madero
21074.59,60.0,19.332034,-99.062028,Iztapalapa
98787.15,75.0,19.291964,-99.221756,Tlalpan
251637.62,133.0,19.394073,-99.153915,Benito Juárez
99408.85,81.0,,,Cuajimalpa de Morelos
175176.67,90.0,19.5324951,-99.1407725,Benito Juárez
44520.07,79.0,19.41973,-99.111403,Venustiano Carranza
175273.05,100.0,19.428324,-99.176337,Miguel Hidalgo
44783.51,56.0,19.392349,-99.07093,Iztacalco
197621.16,125.0,19.33923,-99.218987,Álvaro Obregón
47417.83,66.0,19.384327,-99.215523,Álvaro Obregón
135225.12,65.0,19.298168,-99.113106,Tlalpan
115910.26,80.0,19.38512,-99.164668,Benito Juárez
39887.51,70.0,19.38828,-99.195529,Álvaro Obregón
53158.13,95.0,19.39365,-99.14769,Benito Juárez
89567.02,64.0,19.410307,-99.065399,Iztacalco
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
45837.24,50.0,19.404515,-99.059758,Iztacalco
172177.53,80.0,23.634501,-102.552788,Benito Juárez
46954.78,80.0,19.378533,-99.187561,Álvaro Obregón
131747.44,91.0,19.377651,-99.128459,Iztacalco
50052.15,67.0,19.443178,-99.144234,Cuauhtémoc
52665.4,45.0,19.416979,-99.144176,Cuauhtémoc
36037.55,74.0,19.506875,-99.107449,Gustavo A. Madero
87459.56,100.0,19.335921,-99.168726,Coyoacán
141982.43,,19.5010872,-99.1230477,Gustavo A. Madero
71653.61,80.0,19.391834,-99.188695,Álvaro Obregón
45802.15,65.0,19.456439,-99.144414,Cuauhtémoc
19498.62,0.0,19.4497489958,-99.1629087925,Cuauhtémoc
55333.92,90.0,19.282522,-99.145634,Tlalpan
44520.07,65.0,19.41973,-99.111403,Venustiano Carranza
39409.48,52.0,19.438641,-99.098522,Venustiano Carranza
30417.64,54.0,19.342342,-99.026005,Iztapalapa
192351.27,125.0,19.3349552,-99.2233579,Álvaro Obregón
52686.48,61.0,19.376392,-99.192439,Álvaro Obregón
73761.07,112.0,19.336195,-99.23692,Álvaro Obregón
115910.26,72.0,19.4447238,-99.1719095,Miguel Hidalgo
51000.51,56.0,19.345893,-99.067395,Iztapalapa
73778.56,71.0,19.444723,-99.186447,Miguel Hidalgo
30322.07,60.0,19.509401,-99.203751,Azcapotzalco
157295.49,75.0,19.39365,-99.14769,Benito Juárez
152719.99,62.0,19.39365,-99.14769,Benito Juárez
202605.03,90.0,19.409369,-99.171906,Cuauhtémoc
57955.13,14055.0,19.394073,-99.153915,Benito Juárez
118207.92,150.0,19.380747,-99.155304,Benito Juárez
159640.04,127.0,19.370852,-99.137551,Benito Juárez
332662.45,120.0,19.405298,-99.164986,Cuauhtémoc
28977.56,65.0,19.361385,-99.246689,Álvaro Obregón
57733.84,80.0,19.376456,-99.145563,Benito Juárez
145185.68,60.0,19.357824,-99.286752,Cuajimalpa de Morelos
39524.23,60.0,19.387651,-99.142257,Benito Juárez
52159.61,42.0,19.469681,-99.086136,Gustavo A. Madero
193932.23,115.0,,,Coyoacán
13122.04,44.0,,,Iztapalapa
48998.42,60.0,19.332495,-99.168057,Coyoacán
73778.56,67.0,,,Tlalpan
71390.18,227.0,19.451781,-99.152476,Cuauhtémoc
194939.99,60.0,19.443178,-99.20237,Miguel Hidalgo
328236.79,137.0,19.358585,-99.185753,Álvaro Obregón
36915.68,75.0,19.504985,-99.208557,Azcapotzalco
81664.04,90.0,19.436516,-99.173988,Miguel Hidalgo
86142.4,346.0,19.397983,-99.146696,Benito Juárez
174140.42,80.0,19.383952,-99.160229,Benito Juárez
66989.12,80.0,19.397356,-99.149456,Benito Juárez
130026.02,355.0,23.634501,-102.552788,Miguel Hidalgo
106690.12,60.0,19.328833,-99.133163,Coyoacán
116331.75,60.0,19.300642,-99.11401,Tlalpan
100128.05,85.0,19.3935712,-99.113412,Iztacalco
60287.63,80.0,19.468775,-99.115636,Gustavo A. Madero
56752.32,63.0,19.2990233,-99.0436467,Tláhuac
21343.08,43.0,19.342083,-99.0532159,Iztapalapa
255529.44,180.0,23.634501,-102.552788,Benito Juárez
173865.39,110.0,19.394073,-99.153915,Benito Juárez
180230.5,104.0,19.365766,-99.263112,Álvaro Obregón
210745.93,250.0,,,Álvaro Obregón
273969.71,,19.3825884,-99.1651703,Benito Juárez
38206.75,70.0,19.370272,-99.149127,Benito Juárez
71126.75,90.0,19.473486,-99.185753,Azcapotzalco
44783.51,56.0,19.392349,-99.07093,Iztacalco
316193.86,90.0,19.4374999,-99.1873839,Miguel Hidalgo
54056.33,46.0,19.426263,-99.144483,Cuauhtémoc
77975.99,69.0,19.392025,-99.135302,Benito Juárez
131747.44,252.0,19.381097,-99.157704,Benito Juárez
44167.29,49.0,19.357981,-99.080612,Iztapalapa
54793.94,,19.3942591987,-99.0818309784,Iztacalco
110114.75,75.0,19.387579,-99.170353,Benito Juárez
30828.86,60.0,19.415783,-99.060391,Venustiano Carranza
47681.26,84.0,19.304501,-99.123121,Coyoacán
24505.02,60.0,,,Iztapalapa
270951.79,103.0,,,Benito Juárez
71653.61,80.0,19.398732,-99.185244,Miguel Hidalgo
44783.51,50.0,19.317698,-99.061256,Iztapalapa
225498.15,74.0,19.405298,-99.164986,Cuauhtémoc
44045.9,64.0,19.410215,-99.14595,Cuauhtémoc
24762.64,55.0,19.465349,-99.150474,Azcapotzalco
71196.31,60.0,19.364257,-99.161918,Benito Juárez
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
46364.1,70.0,19.39617,-99.13791,Benito Juárez
158939.31,1137.0,19.393431,-99.175782,Benito Juárez
129643.89,100.0,19.367065,-99.172099,Benito Juárez
247685.19,135.0,23.634501,-102.552788,Benito Juárez
46364.1,70.0,19.39617,-99.13791,Benito Juárez
211799.66,120.0,19.361753,-99.171279,Benito Juárez
197621.16,97.0,19.2464696,-99.1013498,Miguel Hidalgo
80153.68,70.0,19.445742,-99.159469,Cuauhtémoc
151737.07,110.0,19.350054,-99.123847,Coyoacán
106005.2,180.0,19.387209,-99.222038,Álvaro Obregón
32770.99,50.0,19.442774,-99.154919,Cuauhtémoc
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
72314.83,70.0,19.445816,-99.170462,Miguel Hidalgo
97750.97,70.0,19.371132,-99.173156,Benito Juárez
81664.04,90.0,19.441043,-99.175585,Miguel Hidalgo
60603.82,62.0,19.3674239,-99.2002892,Álvaro Obregón
31250.49,56.0,,,Iztapalapa
38829.93,75.0,19.448187,-99.161176,Cuauhtémoc
237089.17,115.0,19.394073,-99.153915,Benito Juárez
44666.44,85.0,19.388044,-99.185753,Benito Juárez
44899.52,60.0,19.449216,-99.175596,Miguel Hidalgo
257110.04,97.0,19.3849579,-99.1598558,Benito Juárez
30821.59,58.0,19.446466,-99.148569,Cuauhtémoc
31514.42,85.0,19.466822,-99.157379,Azcapotzalco
28945.75,1200.0,19.444641,-99.142973,Cuauhtémoc
35325.7,17.0,19.439716,-99.152892,Cuauhtémoc
80399.57,70.0,19.334265,-99.20502,Álvaro Obregón
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
231875.5,0.0,19.3784829,-99.2554436,Álvaro Obregón
39339.25,60.0,19.493185,-99.205755,Azcapotzalco
368805.38,354.0,19.33711,-99.234155,Álvaro Obregón
114856.53,60.0,19.3605334,-99.2267067,Álvaro Obregón
247685.14,80.0,19.426753,-99.1618449,Cuauhtémoc
331503.35,88.0,,,Cuajimalpa de Morelos
247685.19,105.0,19.4202091,-99.1695901,Cuauhtémoc
129674.58,113.0,19.383364,-99.168089,Benito Juárez
39205.75,85.0,19.501421,-99.172919,Azcapotzalco
71653.61,100.0,19.391819,-99.188639,Benito Juárez
24460.33,60.0,19.409843,-99.125509,Venustiano Carranza
79029.72,50.0,19.404661,-99.133858,Cuauhtémoc
35631.86,60.0,19.362795,-99.218987,Álvaro Obregón
347807.98,220.0,19.386923,-99.18966,Benito Juárez
89412.56,80.0,19.390271,-99.151588,Benito Juárez
26071.9,50.0,19.355805,-99.205849,Álvaro Obregón
209165.34,57.0,19.432471,-99.172571,Miguel Hidalgo
340354.68,167.0,19.388654,-99.172531,Benito Juárez
111858.56,,,,Cuajimalpa de Morelos
237089.17,112.0,19.432657,-99.177444,Miguel Hidalgo
164984.69,63.0,19.3900682,-99.1565398,Benito Juárez
167964.51,83.0,19.305561,-99.171219,Coyoacán
197574.31,152.0,19.364515,-99.15359,Benito Juárez
116331.75,100.0,19.299715,-99.110003,Tlalpan
107470.81,70.0,19.408904,-99.174556,Cuauhtémoc
295044.3,,19.4067983,-99.1639239,Cuauhtémoc
68228.99,95.0,19.364891,-99.148384,Benito Juárez
160682.55,112.0,19.386852,-99.194748,Álvaro Obregón
158822.35,87.0,19.364967,-99.1428406,Benito Juárez
160693.77,107.0,19.31541,-99.111758,Coyoacán
39514.86,60.0,19.427249,-99.161264,Cuauhtémoc
384702.54,173.0,19.381729,-99.164986,Benito Juárez
342016.36,205.0,19.3189193205,-99.2143709958,Álvaro Obregón
57744.38,69.0,19.376456,-99.145563,Benito Juárez
75552.41,105.0,19.404442,-99.162688,Cuauhtémoc
202605.03,90.0,19.409369,-99.171906,Cuauhtémoc
49577.98,64.0,19.384327,-99.215523,Álvaro Obregón
80635.87,90.0,19.472481,-99.182374,Azcapotzalco
43308.28,60.0,19.365484,-99.196619,Coyoacán
100894.61,80.0,19.355751,-99.299347,Cuajimalpa de Morelos
204366.63,82.0,19.392937,-99.263313,Cuajimalpa de Morelos
65608.64,44.0,19.417923,-99.148384,Cuauhtémoc
262905.55,109.0,19.394073,-99.153915,Benito Juárez
44794.13,52.0,19.405014,-99.141464,Cuauhtémoc
192924.2,91.0,19.372334,-99.190598,Benito Juárez
210581.95,100.0,19.4032833,-99.1821858,Miguel Hidalgo
200208.63,230.0,19.418637,-99.164242,Cuauhtémoc
47348.86,43.0,19.443592,-99.121407,Venustiano Carranza
43093.85,54.0,19.316985,-99.073218,Iztapalapa
